Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
HDD,,Fujitsu,MHZ2160BJ FFS G2 160GB,732,30,108,https://hdd.userbenchmark.com/SpeedTest/3938/FUJITSU-MHZ2160BJ-FFS-G2
HDD,,Toshiba,MK5076GSX 500GB,733,30,6278,https://hdd.userbenchmark.com/SpeedTest/2073/TOSHIBA-MK5076GSX
HDD,,Toshiba,MK5076GSXN 500GB,734,30,526,https://hdd.userbenchmark.com/SpeedTest/11398/TOSHIBA-MK5076GSXN
HDD,,Seagate,ST3808110AS 80GB,735,30,4004,https://hdd.userbenchmark.com/SpeedTest/4753/ST3808110AS
HDD,,Seagate,ST3802110AS 80GB,736,30,339,https://hdd.userbenchmark.com/SpeedTest/2586/ST3802110AS
HDD,,WD,WD1600AVBS-63SVA0 160GB,737,30,436,https://hdd.userbenchmark.com/SpeedTest/3472/WDC-WD1600AVBS-63SVA0
HDD,,WD,WD3200KS-00PFB0 320GB,738,29.9,2663,https://hdd.userbenchmark.com/SpeedTest/676/WDC-WD3200KS-00PFB0
HDD,,Maxtor,6V250F0 251GB,739,29.9,1231,https://hdd.userbenchmark.com/SpeedTest/2361/Maxtor-6V250F0
HDD,,Seagate,ST3160811AS 160GB,740,29.9,4701,https://hdd.userbenchmark.com/SpeedTest/3594/ST3160811AS
HDD,,Toshiba,MK2555GSX 250GB,741,29.9,4104,https://hdd.userbenchmark.com/SpeedTest/2698/TOSHIBA-MK2555GSX
HDD,,Seagate,ST380215AS 80GB,742,29.8,2291,https://hdd.userbenchmark.com/SpeedTest/6286/ST380215AS
HDD,,Seagate,ST3500630A 500GB,743,29.8,589,https://hdd.userbenchmark.com/SpeedTest/6609/ST3500630A
HDD,,Hitachi,HTS723225L9A360 250GB,744,29.8,526,https://hdd.userbenchmark.com/SpeedTest/4544/Hitachi-HTS723225L9A360
HDD,,Maxtor,STM3160211AS 160GB,745,29.7,1341,https://hdd.userbenchmark.com/SpeedTest/8177/MAXTOR-STM3160211AS
HDD,,Seagate,ST3400832AS 400GB,746,29.7,1600,https://hdd.userbenchmark.com/SpeedTest/780/ST3400832AS
HDD,,Seagate,ST3160215AS 160GB,747,29.7,4829,https://hdd.userbenchmark.com/SpeedTest/3966/ST3160215AS
HDD,,Seagate,ST3250823AS 250GB,748,29.6,3917,https://hdd.userbenchmark.com/SpeedTest/2690/ST3250823AS
HDD,,Maxtor,STM380215AS 80GB,749,29.6,1788,https://hdd.userbenchmark.com/SpeedTest/2696/MAXTOR-STM380215AS
HDD,,Seagate,ST3250824AS 250GB,750,29.6,4031,https://hdd.userbenchmark.com/SpeedTest/2131/ST3250824AS
HDD,,Hitachi,HDT722525DLA380 250GB,751,29.6,3179,https://hdd.userbenchmark.com/SpeedTest/1390/HDT722525DLA380
HDD,,Seagate,ST3160211AS 160GB,752,29.5,1051,https://hdd.userbenchmark.com/SpeedTest/7276/ST3160211AS
HDD,,Excelstor,Technology J8160S 160GB,753,29.5,1127,https://hdd.userbenchmark.com/SpeedTest/11714/ExcelStor-Technology-J8160S
HDD,,Seagate,ST3300622AS 300GB,754,29.5,660,https://hdd.userbenchmark.com/SpeedTest/2993/ST3300622AS
HDD,,Toshiba,MK5065GSX 500GB,755,29.4,3788,https://hdd.userbenchmark.com/SpeedTest/252/TOSHIBA-MK5065GSX
HDD,,WD,WD3200JS-63PDB1 320GB,756,29.3,2571,https://hdd.userbenchmark.com/SpeedTest/4071/WDC-WD3200JS-63PDB1
HDD,,Fujitsu,MJA2320BH G2 320GB,757,29.3,988,https://hdd.userbenchmark.com/SpeedTest/3975/FUJITSU-MJA2320BH-G2
HDD,,Maxtor,6V160E0 160GB,758,29.3,1561,https://hdd.userbenchmark.com/SpeedTest/4072/Maxtor-6V160E0
HDD,,Maxtor,6V200E0 204GB,759,29.3,1410,https://hdd.userbenchmark.com/SpeedTest/1837/Maxtor-6V200E0
HDD,,Toshiba,MK5055GSXN 500GB,760,29.2,696,https://hdd.userbenchmark.com/SpeedTest/1798/TOSHIBA-MK5055GSXN
HDD,,Maxtor,STM3160215AS 160GB,761,29.2,7091,https://hdd.userbenchmark.com/SpeedTest/1296/MAXTOR-STM3160215AS
HDD,,Toshiba,MK5065GSXN 500GB,762,29.1,1695,https://hdd.userbenchmark.com/SpeedTest/5561/TOSHIBA-MK5065GSXN
HDD,,Seagate,ST3400633AS 400GB,763,29.1,433,https://hdd.userbenchmark.com/SpeedTest/6724/ST3400633AS
HDD,,WD,WD3200YS-01PGB0 320GB,764,29.1,1011,https://hdd.userbenchmark.com/SpeedTest/3238/WDC-WD3200YS-01PGB0
HDD,,Hitachi,HTS545032B9A300 320GB,765,29.1,12984,https://hdd.userbenchmark.com/SpeedTest/1389/Hitachi-HTS545032B9A300
HDD,,Hitachi,HDS721680PLA380 80GB,766,29.1,1964,https://hdd.userbenchmark.com/SpeedTest/4750/Hitachi-HDS721680PLA380
HDD,,Hitachi,HTS545032B9SA00 320GB,767,29,1018,https://hdd.userbenchmark.com/SpeedTest/10455/Hitachi-HTS545032B9SA00
HDD,,Samsung,HD252KJ 250GB,768,29,1015,https://hdd.userbenchmark.com/SpeedTest/3923/SAMSUNG-HD252KJ
HDD,,WD,WD3200JD-22K 320GB,769,29,678,https://hdd.userbenchmark.com/SpeedTest/6647/WDC-WD3200JD-22K
HDD,,Seagate,ST380811AS 80GB,770,29,2418,https://hdd.userbenchmark.com/SpeedTest/2147/ST380811AS
HDD,WD2500BEVT,WD,Blue 2.5" 250GB (2009),771,29,14694,https://hdd.userbenchmark.com/SpeedTest/2695/WDC-WD2500BEVT-00ZCT0
HDD,,WD,WD3200BMVS-11F9S0 320GB,772,28.9,137,https://hdd.userbenchmark.com/SpeedTest/10626/WDC-WD3200BMVS-11F9S0
HDD,,Maxtor,6L160M0 160GB,773,28.9,458,https://hdd.userbenchmark.com/SpeedTest/4958/Maxtor-6L160M0
HDD,,Maxtor,7L250S0 250GB,774,28.8,540,https://hdd.userbenchmark.com/SpeedTest/5847/Maxtor-7L250S0
HDD,,WD,WD4000KD-00NAB0 400GB,775,28.8,166,https://hdd.userbenchmark.com/SpeedTest/2338/WDC-WD4000KD-00NAB0
HDD,,WD,WD2500YD-01NVB1 251GB,776,28.7,454,https://hdd.userbenchmark.com/SpeedTest/8909/WDC-WD2500YD-01NVB1
HDD,,WD,WD1600AAJB-00PVA0 160GB,777,28.6,1520,https://hdd.userbenchmark.com/SpeedTest/4799/WDC-WD1600AAJB-00PVA0
HDD,,WD,WD1600YS-18SHB2 160GB,778,28.6,229,https://hdd.userbenchmark.com/SpeedTest/10150/WDC-WD1600YS-18SHB2
HDD,WD3200BEVT,WD,Blue 2.5" 320GB (2009),779,28.6,31019,https://hdd.userbenchmark.com/SpeedTest/2273/WDC-WD3200BEVT-22ZCT0
HDD,,Hitachi,HTS543225A7A384 250GB,780,28.5,1657,https://hdd.userbenchmark.com/SpeedTest/9742/Hitachi-HTS543225A7A384
HDD,,Hitachi,HDT725032VLAT80 320GB,781,28.5,164,https://hdd.userbenchmark.com/SpeedTest/5147/Hitachi-HDT725032VLAT80
HDD,,Maxtor,7L250S0 251GB,782,28.4,316,https://hdd.userbenchmark.com/SpeedTest/4393/Maxtor--7L250S0
HDD,,Seagate,ST9320325AS 320GB,783,28.4,14765,https://hdd.userbenchmark.com/SpeedTest/2223/ST9320325AS
HDD,,Seagate,ST3250624AS 250GB,784,28.4,696,https://hdd.userbenchmark.com/SpeedTest/6831/ST3250624AS
HDD,,Maxtor,7L300S0 300GB,785,28.3,305,https://hdd.userbenchmark.com/SpeedTest/2130/Maxtor-7L300S0
HDD,,Hitachi,HTS722020K9SA00 200GB,786,28.3,200,https://hdd.userbenchmark.com/SpeedTest/10167/Hitachi-HTS722020K9SA00
HDD,,WD,WD4000YR-01PLB0 400GB,787,28.3,208,https://hdd.userbenchmark.com/SpeedTest/3948/WDC-WD4000YR-01PLB0
HDD,,Seagate,ST3400832A 400GB,788,28.3,135,https://hdd.userbenchmark.com/SpeedTest/2624/ST3400832A
HDD,,Maxtor,6 L300S0 300GB,789,28.2,131,https://hdd.userbenchmark.com/SpeedTest/9919/Maxtor-6-L300S0
HDD,,Samsung,SP2514N 250GB,790,28.2,566,https://hdd.userbenchmark.com/SpeedTest/4577/SAMSUNG-SP2514N
HDD,,Seagate,ST380815AS 80GB,791,28.2,14526,https://hdd.userbenchmark.com/SpeedTest/637/ST380815AS
HDD,,Seagate,ST3160815A 160GB,792,28.2,667,https://hdd.userbenchmark.com/SpeedTest/1808/ST3160815A
HDD,,WD,WD1600YS-01SHB1 165GB,793,28.1,816,https://hdd.userbenchmark.com/SpeedTest/10600/WDC-WD1600YS-01SHB1
HDD,,Seagate,ST3300831AS 300GB,794,28.1,1111,https://hdd.userbenchmark.com/SpeedTest/1777/ST3300831AS
HDD,,Maxtor,6B200M0 204GB,795,28.1,1062,https://hdd.userbenchmark.com/SpeedTest/2239/Maxtor-6B200M0
HDD,WD2500BPVT,WD,Blue 2.5" 250GB (2010),796,28,2241,https://hdd.userbenchmark.com/SpeedTest/2517/WDC-WD2500BPVT-75JJ5T0
HDD,,Seagate,ST3250823A 250GB,797,28,200,https://hdd.userbenchmark.com/SpeedTest/4671/ST3250823A
HDD,,Seagate,ST3160215SCE 160GB,798,27.9,1980,https://hdd.userbenchmark.com/SpeedTest/9361/ST3160215SCE
HDD,,Maxtor,6L200M0 200GB,799,27.9,470,https://hdd.userbenchmark.com/SpeedTest/6596/Maxtor-6L200M0
HDD,,Hitachi,HTS54323 320GB,800,27.8,265,https://hdd.userbenchmark.com/SpeedTest/7228/Hitachi-HTS54323
HDD,,WD,WD2500KS-00MJB0 250GB,801,27.6,7057,https://hdd.userbenchmark.com/SpeedTest/1521/WDC-WD2500KS-00MJB0
HDD,,Seagate,ST312081 2AS 120GB,802,27.6,9,https://hdd.userbenchmark.com/SpeedTest/13081/ST312081-2AS
HDD,,Maxtor,6Y120L0 120GB,803,27.6,10,https://hdd.userbenchmark.com/SpeedTest/9085/Maxtor-6Y120L0
HDD,,WD,WD3200BEVS-16VAT0 320GB,804,27.6,1318,https://hdd.userbenchmark.com/SpeedTest/3173/WDC-WD3200BEVS-16VAT0
HDD,,Seagate,ST380211AS 80GB,805,27.6,667,https://hdd.userbenchmark.com/SpeedTest/2053/ST380211AS
HDD,,Seagate,ST3200826AS 200GB,806,27.6,1778,https://hdd.userbenchmark.com/SpeedTest/7868/ST3200826AS
HDD,,Maxtor,6L300S0 300GB,807,27.5,1992,https://hdd.userbenchmark.com/SpeedTest/2242/Maxtor-6L300S0
HDD,ST9200420AS,Seagate,Momentus 2.5" 200GB,808,27.5,466,https://hdd.userbenchmark.com/SpeedTest/6639/ST9200420AS
HDD,,WD,WD25 00JS-58NCB1 250GB,809,27.5,15931,https://hdd.userbenchmark.com/SpeedTest/2392/WDC-WD25-00JS-58NCB1
HDD,,WD,WD2500YS-01SHB1 251GB,810,27.4,1791,https://hdd.userbenchmark.com/SpeedTest/3947/WDC-WD2500YS-01SHB1
HDD,,Hitachi,HDT725025VLA380 250GB,811,27.3,5109,https://hdd.userbenchmark.com/SpeedTest/1140/Hitachi-HDT725025VLA380
HDD,,Seagate,ST3200827AS 200GB,812,27.3,2349,https://hdd.userbenchmark.com/SpeedTest/2117/ST3200827AS
HDD,,Maxtor,6B250S0 251GB,813,27.3,306,https://hdd.userbenchmark.com/SpeedTest/3399/Maxtor-6B250S0
HDD,,Seagate,ST3200822AS 200GB,814,27.3,3603,https://hdd.userbenchmark.com/SpeedTest/1057/ST3200822AS
HDD,,Maxtor,6L200M0 204GB,815,27.2,1294,https://hdd.userbenchmark.com/SpeedTest/2656/Maxtor-6L200M0
HDD,,Seagate,ST3160215A 160GB,816,27.1,780,https://hdd.userbenchmark.com/SpeedTest/4962/ST3160215A
HDD,,WD,WD2000JS-00MHB0 200GB,817,27,2210,https://hdd.userbenchmark.com/SpeedTest/1235/WDC-WD2000JS-00MHB0
HDD,WD800BEVT,WD,Blue 2.5" 80GB (2009),818,27,346,https://hdd.userbenchmark.com/SpeedTest/1891/WDC-WD800BEVT-75ZCT1
HDD,,Maxtor,6L250S0 251GB,819,27,850,https://hdd.userbenchmark.com/SpeedTest/1207/Maxtor-6L250S0
HDD,,Seagate,ST9320320AS 320GB,820,26.9,2999,https://hdd.userbenchmark.com/SpeedTest/1647/ST9320320AS
HDD,,Maxtor,6L250M0 251GB,821,26.9,150,https://hdd.userbenchmark.com/SpeedTest/9542/Maxtor-6L250M0
HDD,,Maxtor,STM3160215A 160GB,822,26.9,589,https://hdd.userbenchmark.com/SpeedTest/9767/MAXTOR-STM3160215A
HDD,,Seagate,ST925032 0AS 250GB,823,26.8,1268,https://hdd.userbenchmark.com/SpeedTest/4392/ST925032-0AS
HDD,,Hitachi,HDS725050KLA360 500GB,824,26.8,4618,https://hdd.userbenchmark.com/SpeedTest/5034/HDS725050KLA360
HDD,,WD,WD1600JS-75NCB1 160GB,825,26.8,8912,https://hdd.userbenchmark.com/SpeedTest/1439/WDC-WD1600JS-75NCB1
HDD,,Samsung,SP1603C 160GB,826,26.8,305,https://hdd.userbenchmark.com/SpeedTest/11458/SAMSUNG-SP1603C
HDD,,Hitachi,HDS721616PLAT80 160GB,827,26.8,179,https://hdd.userbenchmark.com/SpeedTest/6818/Hitachi-HDS721616PLAT80
HDD,,Maxtor,6B160M0 164GB,828,26.7,181,https://hdd.userbenchmark.com/SpeedTest/6303/Maxtor-6B160M0
HDD,,Hitachi,HDT722516DLA380 165GB,829,26.7,1505,https://hdd.userbenchmark.com/SpeedTest/3422/HDT722516DLA380
HDD,,Seagate,ST9160310AS 160GB,830,26.5,2040,https://hdd.userbenchmark.com/SpeedTest/1274/ST9160310AS
HDD,,Maxtor,6Y160M0 160GB,831,26.5,407,https://hdd.userbenchmark.com/SpeedTest/2372/Maxtor-6Y160M0
HDD,,WD,WD3000JS-60PDB0 300GB,832,26.4,988,https://hdd.userbenchmark.com/SpeedTest/9069/WDC-WD3000JS-60PDB0
HDD,,Seagate,ST3802110A 80GB,833,26.4,668,https://hdd.userbenchmark.com/SpeedTest/11154/ST3802110A
HDD,WD1600BEVT,WD,Blue 2.5" 160GB (2009),834,26.3,12561,https://hdd.userbenchmark.com/SpeedTest/2327/WDC-WD1600BEVT-22ZCT0
HDD,,Toshiba,MK3263GSX 320GB,835,26.3,2088,https://hdd.userbenchmark.com/SpeedTest/1707/TOSHIBA-MK3263GSX
HDD,,Toshiba,MK3263GS 320GB,836,26.2,54,https://hdd.userbenchmark.com/SpeedTest/7948/TOSHIBA-MK3263GS
HDD,,Hitachi,HDT722525DLAT80 250GB,837,26.2,245,https://hdd.userbenchmark.com/SpeedTest/6021/HDT722525DLAT80
HDD,,Toshiba,MK4058GSX 400GB,838,26.2,648,https://hdd.userbenchmark.com/SpeedTest/6302/TOSHIBA-MK4058GSX
HDD,,Seagate,ST3500841AS 500GB,839,26.2,471,https://hdd.userbenchmark.com/SpeedTest/1585/ST3500841AS
HDD,,Seagate,ST3500641AS 500GB,840,26.2,1747,https://hdd.userbenchmark.com/SpeedTest/4005/ST3500641AS
HDD,,Maxtor,7Y250M0 251GB,841,26.1,501,https://hdd.userbenchmark.com/SpeedTest/3687/Maxtor-7Y250M0
HDD,,Hitachi,HTS545032B9A 320GB,842,26.1,195,https://hdd.userbenchmark.com/SpeedTest/5973/Hitachi-HTS545032B9A
HDD,,Samsung,SP1213C 120GB,843,26.1,613,https://hdd.userbenchmark.com/SpeedTest/5318/SAMSUNG-SP1213C
HDD,,WD,WD1600AABB-00PUA0 160GB,844,26.1,227,https://hdd.userbenchmark.com/SpeedTest/4532/WDC-WD1600AABB-00PUA0
HDD,,Maxtor,STM380215A 80GB,845,26,323,https://hdd.userbenchmark.com/SpeedTest/10373/MAXTOR-STM380215A
HDD,,Seagate,ST3160212AS 160GB,846,26,1434,https://hdd.userbenchmark.com/SpeedTest/6800/ST3160212AS
HDD,,WD,WD3200JB-00KFA0 320GB,847,26,319,https://hdd.userbenchmark.com/SpeedTest/932/WDC-WD3200JB-00KFA0
HDD,,Samsung,HD300LJ 300GB,848,26,981,https://hdd.userbenchmark.com/SpeedTest/10568/SAMSUNG-HD300LJ
HDD,,Seagate,ST380215A 80GB,849,25.9,660,https://hdd.userbenchmark.com/SpeedTest/2923/ST380215A
HDD,,Fujitsu,MHZ2320BH G2 320GB,850,25.8,2061,https://hdd.userbenchmark.com/SpeedTest/3241/FUJITSU-MHZ2320BH-G2
HDD,,Samsung,HD160JJ/P 160GB,851,25.8,1815,https://hdd.userbenchmark.com/SpeedTest/2146/SAMSUNG-HD160JJP
HDD,,Seagate,ST9250827AS 250GB,852,25.8,3144,https://hdd.userbenchmark.com/SpeedTest/3497/ST9250827AS
HDD,,Toshiba,MK3252GSX 320GB,853,25.6,3080,https://hdd.userbenchmark.com/SpeedTest/4807/TOSHIBA-MK3252GSX
HDD,,Samsung,HD120IJ 120GB,854,25.6,715,https://hdd.userbenchmark.com/SpeedTest/2996/SAMSUNG-HD120IJ
HDD,,Samsung,HD160JJ 160GB,855,25.5,4782,https://hdd.userbenchmark.com/SpeedTest/3475/SAMSUNG-HD160JJ
HDD,,Samsung,SP1614C 160GB,856,25.4,1474,https://hdd.userbenchmark.com/SpeedTest/6801/SAMSUNG-SP1614C
HDD,,Seagate,ST3120813AS 120GB,857,25.3,594,https://hdd.userbenchmark.com/SpeedTest/8799/ST3120813AS
HDD,,Maxtor,6Y160M0 164GB,858,25.2,714,https://hdd.userbenchmark.com/SpeedTest/9950/Maxtor-6Y160M0
HDD,,Maxtor,6L100P0 100GB,859,25.2,48,https://hdd.userbenchmark.com/SpeedTest/5231/Maxtor-6L100P0
HDD,,Maxtor,6Y120M0 123GB,860,25.2,686,https://hdd.userbenchmark.com/SpeedTest/4197/Maxtor-6Y120M0
HDD,,Seagate,ST3120213AS 120GB,861,25.1,646,https://hdd.userbenchmark.com/SpeedTest/8435/ST3120213AS
HDD,,Seagate,ST3120811AS 120GB,862,25.1,427,https://hdd.userbenchmark.com/SpeedTest/1497/ST3120811AS
HDD,,Maxtor,6 Y080M0 82GB,863,25,86,https://hdd.userbenchmark.com/SpeedTest/5709/Maxtor-6-Y080M0
HDD,,Maxtor,6 L200P0 204GB,864,25,22,https://hdd.userbenchmark.com/SpeedTest/3778/Maxtor-6-L200P0
HDD,,Maxtor,6L080M0 82GB,865,25,227,https://hdd.userbenchmark.com/SpeedTest/3878/Maxtor-6L080M0
HDD,,Toshiba,MK1652GSX 160GB,866,24.9,1938,https://hdd.userbenchmark.com/SpeedTest/3060/TOSHIBA-MK1652GSX
HDD,,Samsung,HM160HI 160GB,867,24.9,3340,https://hdd.userbenchmark.com/SpeedTest/1443/SAMSUNG-HM160HI
HDD,,Seagate,ST3120827AS 120GB,868,24.9,1659,https://hdd.userbenchmark.com/SpeedTest/27/ST3120827AS
HDD,,Seagate,ST380819AS 80GB,869,24.8,776,https://hdd.userbenchmark.com/SpeedTest/5233/ST380819AS
HDD,,Seagate,ST3160023AS 160GB,870,24.8,4114,https://hdd.userbenchmark.com/SpeedTest/2396/ST3160023AS
HDD,,Maxtor,6Y080M0 82GB,871,24.8,661,https://hdd.userbenchmark.com/SpeedTest/2523/Maxtor-6Y080M0
HDD,,Hitachi,HTS722016K9SA00 160GB,872,24.8,300,https://hdd.userbenchmark.com/SpeedTest/4166/HITACHI-HTS722016K9SA00
HDD,,Maxtor,6L160P0 164GB,873,24.8,509,https://hdd.userbenchmark.com/SpeedTest/5287/Maxtor-6L160P0
HDD,,Toshiba,MK1633GSG 160GB,874,24.8,406,https://hdd.userbenchmark.com/SpeedTest/5563/TOSHIBA-MK1633GSG
HDD,,Samsung,SP0812C 80GB,875,24.7,753,https://hdd.userbenchmark.com/SpeedTest/6580/SAMSUNG-SP0812C
HDD,,Samsung,HD080HJ 80GB,876,24.7,4158,https://hdd.userbenchmark.com/SpeedTest/810/SAMSUNG-HD080HJ
HDD,,Hitachi,HDS725050KLAT80 500GB,877,24.7,81,https://hdd.userbenchmark.com/SpeedTest/4136/HDS725050KLAT80
HDD,,Seagate,ST380817AS 80GB,878,24.7,1749,https://hdd.userbenchmark.com/SpeedTest/4251/ST380817AS
HDD,,Samsung,SP2004C 200GB,879,24.7,3777,https://hdd.userbenchmark.com/SpeedTest/3536/SAMSUNG-SP2004C
HDD,,Hitachi,HDS722512VLSA80 124GB,880,24.7,78,https://hdd.userbenchmark.com/SpeedTest/4756/HDS722512VLSA80
HDD,,WD,WD3000JB-00KFA0 300GB,881,24.7,125,https://hdd.userbenchmark.com/SpeedTest/12574/WDC-WD3000JB-00KFA0
HDD,,Hitachi,HDS722516VLSA80 165GB,882,24.6,474,https://hdd.userbenchmark.com/SpeedTest/1980/HDS722516VLSA80
HDD,,Seagate,ST3160827AS 160GB,883,24.6,1574,https://hdd.userbenchmark.com/SpeedTest/2026/ST3160827AS
HDD,,WD,WD800JD-75MSA3 80GB,884,24.5,19179,https://hdd.userbenchmark.com/SpeedTest/2331/WDC-WD800JD-75MSA3
HDD,,Seagate,ST9120823AS 120GB,885,24.5,278,https://hdd.userbenchmark.com/SpeedTest/1667/ST9120823AS
HDD,,Hitachi,HDS722580VLSA80 82GB,886,24.5,215,https://hdd.userbenchmark.com/SpeedTest/7444/HDS722580VLSA80
HDD,,Seagate,ST9160823AS 160GB,887,24.4,482,https://hdd.userbenchmark.com/SpeedTest/4557/ST9160823AS
HDD,,Seagate,ST380013AS 80GB,888,24.4,2532,https://hdd.userbenchmark.com/SpeedTest/2648/ST380013AS
HDD,,Samsung,HD080HJ/P 80GB,889,24.4,1694,https://hdd.userbenchmark.com/SpeedTest/2558/SAMSUNG-HD080HJP
HDD,,Seagate,ST9160827AS 160GB,890,24.4,899,https://hdd.userbenchmark.com/SpeedTest/1284/ST9160827AS
HDD,,Samsung,HM250JI 250GB,891,24.3,831,https://hdd.userbenchmark.com/SpeedTest/3524/SAMSUNG-HM250JI
HDD,,Maxtor,6L080M0 80GB,892,24.3,405,https://hdd.userbenchmark.com/SpeedTest/1731/Maxtor-6L080M0
HDD,,Seagate,ST3120026AS 120GB,893,24.3,1916,https://hdd.userbenchmark.com/SpeedTest/508/ST3120026AS
HDD,,Samsung,SP1614N 160GB,894,24.2,216,https://hdd.userbenchmark.com/SpeedTest/12600/SAMSUNG-SP1614N
HDD,,WD,WD1600JD-22HBB0 160GB,895,24.2,2091,https://hdd.userbenchmark.com/SpeedTest/233/WDC-WD1600JD-22HBB0
HDD,,WD,WD2000JB-00GVA0 200GB,896,24.2,575,https://hdd.userbenchmark.com/SpeedTest/6220/WDC-WD2000JB-00GVA0
HDD,,Maxtor,6L300R0 300GB,897,24.1,298,https://hdd.userbenchmark.com/SpeedTest/4620/Maxtor-6L300R0
HDD,,Hitachi,HTS543232L9A300 320GB,898,24.1,3630,https://hdd.userbenchmark.com/SpeedTest/1887/Hitachi-HTS543232L9A300
HDD,,WD,WD2500JD-00HBB0 250GB,899,24.1,2821,https://hdd.userbenchmark.com/SpeedTest/3022/WDC-WD2500JD-00HBB0
HDD,,Hitachi,HDT722516DLAT80 165GB,900,24.1,211,https://hdd.userbenchmark.com/SpeedTest/3500/HDT722516DLAT80
HDD,,Samsung,SP2014N 200GB,901,24,327,https://hdd.userbenchmark.com/SpeedTest/4945/SAMSUNG-SP2014N
HDD,,Hitachi,HDS728080PLA380 82GB,902,24,2009,https://hdd.userbenchmark.com/SpeedTest/1187/HDS728080PLA380
HDD,,Fujitsu,MHZ2160BH G2 160GB,903,23.9,1771,https://hdd.userbenchmark.com/SpeedTest/4477/FUJITSU-MHZ2160BH-G2
HDD,,Seagate,ST340014AS 40GB,904,23.9,780,https://hdd.userbenchmark.com/SpeedTest/4925/ST340014AS
HDD,,Samsung,SP1604N 160GB,905,23.9,305,https://hdd.userbenchmark.com/SpeedTest/3596/SAMSUNG-SP1604N
HDD,,Hitachi,HTS543232L9SA00 320GB,906,23.8,960,https://hdd.userbenchmark.com/SpeedTest/1414/Hitachi-HTS543232L9SA00
HDD,,Seagate,ST3120211AS 120GB,907,23.8,113,https://hdd.userbenchmark.com/SpeedTest/1804/ST3120211AS
HDD,,WD,WD2500BB-98DWA0 250GB,908,23.8,306,https://hdd.userbenchmark.com/SpeedTest/294/WDC-WD2500BB-98DWA0
HDD,,WD,WD2000JD-00HBB0 200GB,909,23.8,1957,https://hdd.userbenchmark.com/SpeedTest/1208/WDC-WD2000JD-00HBB0
HDD,,Hitachi,HTS543216L9SA00 160GB,910,23.8,1270,https://hdd.userbenchmark.com/SpeedTest/2975/Hitachi-HTS543216L9SA00
HDD,,WD,WD400BD-22JMC0 40GB,911,23.8,1049,https://hdd.userbenchmark.com/SpeedTest/7189/WDC-WD400BD-22JMC0
HDD,,Fujitsu,MHZ2250BH G2 250GB,912,23.7,1379,https://hdd.userbenchmark.com/SpeedTest/2860/FUJITSU-MHZ2250BH-G2
HDD,,Seagate,ST980813AS 80GB,913,23.7,226,https://hdd.userbenchmark.com/SpeedTest/1190/ST980813AS
HDD,,Toshiba,MK1655GSX 160GB,914,23.7,1620,https://hdd.userbenchmark.com/SpeedTest/1628/TOSHIBA-MK1655GSX
HDD,,Hitachi,HDS724040KLSA80 400GB,915,23.7,486,https://hdd.userbenchmark.com/SpeedTest/6426/HDS724040KLSA80
HDD,,Samsung,SP1213N 120GB,916,23.6,118,https://hdd.userbenchmark.com/SpeedTest/1600/SAMSUNG-SP1213N
HDD,,WD,WD1600JB-00GVC0 160GB,917,23.6,941,https://hdd.userbenchmark.com/SpeedTest/4380/WDC-WD1600JB-00GVC0
HDD,,Hitachi,HTS543225L9SA00 250GB,918,23.6,1016,https://hdd.userbenchmark.com/SpeedTest/9015/Hitachi-HTS543225L9SA00
HDD,,WD,WD2500BEVS-22UST0 250GB,919,23.6,7534,https://hdd.userbenchmark.com/SpeedTest/3263/WDC-WD2500BEVS-22UST0
HDD,,Maxtor,7Y250P0 251GB,920,23.5,87,https://hdd.userbenchmark.com/SpeedTest/4982/Maxtor-7Y250P0
HDD,,Maxtor,6B200P0 204GB,921,23.5,225,https://hdd.userbenchmark.com/SpeedTest/6815/Maxtor-6B200P0
HDD,,WD,WD800BD-22MRA1 80GB,922,23.5,3094,https://hdd.userbenchmark.com/SpeedTest/5953/WDC-WD800BD-22MRA1
HDD,,Toshiba,MK2552GSX 250GB,923,23.4,2045,https://hdd.userbenchmark.com/SpeedTest/200/TOSHIBA-MK2552GSX
HDD,,Hitachi,HTS543216L9A300 160GB,924,23.4,2525,https://hdd.userbenchmark.com/SpeedTest/1763/Hitachi-HTS543216L9A300
HDD,,Seagate,ST3120814A 120GB,925,23.4,151,https://hdd.userbenchmark.com/SpeedTest/2132/ST3120814A
HDD,,Maxtor,6 Y160P0 164GB,926,23.3,386,https://hdd.userbenchmark.com/SpeedTest/2357/Maxtor-6-Y160P0
HDD,,,IC35L120AVV207-1 124GB,927,23.3,51,https://hdd.userbenchmark.com/SpeedTest/2982/IC35L120AVV207-1
HDD,,WD,WD1200JD-00HBC0 120GB,928,23.3,946,https://hdd.userbenchmark.com/SpeedTest/3615/WDC-WD1200JD-00HBC0
HDD,,Hitachi,HTS545016B9A300 160GB,929,23.3,2991,https://hdd.userbenchmark.com/SpeedTest/4712/Hitachi-HTS545016B9A300
HDD,,Maxtor,6L200R0 204GB,930,23.2,66,https://hdd.userbenchmark.com/SpeedTest/4436/Maxtor-6L200R0
HDD,,Samsung,HM160HC 160GB,931,23.2,147,https://hdd.userbenchmark.com/SpeedTest/5384/SAMSUNG-HM160HC
HDD,,Excelstor,Technology J880 82GB,932,23.1,220,https://hdd.userbenchmark.com/SpeedTest/5162/ExcelStor-Technology-J880
